epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
73,3570.87,1.32336,0.94052,0.94982,0.4766,0.36603,0.37154,0.21958,1.25372,0.90276,0.92697,0.008218,0.008218,0.008218
74,3619.75,1.32068,0.94185,0.9468,0.47961,0.36431,0.37043,0.21942,1.25075,0.9016,0.92541,0.00819325,0.00819325,0.00819325
75,3668.64,1.31449,0.93766,0.94259,0.47799,0.3642,0.37107,0.22017,1.25022,0.8989,0.92505,0.0081685,0.0081685,0.0081685
76,3717.37,1.31382,0.93259,0.94452,0.48188,0.36581,0.37261,0.22058,1.24851,0.89838,0.92408,0.00814375,0.00814375,0.00814375
77,3766.43,1.31472,0.93361,0.94538,0.48335,0.36631,0.37209,0.2205,1.24591,0.89743,0.92289,0.008119,0.008119,0.008119
78,3815.37,1.31222,0.93088,0.94523,0.48299,0.36488,0.37403,0.22177,1.24544,0.89447,0.92208,0.00809425,0.00809425,0.00809425
79,3864.01,1.30718,0.92628,0.94426,0.48157,0.37064,0.37644,0.2237,1.2425,0.8916,0.92137,0.0080695,0.0080695,0.0080695
80,3913.27,1.30945,0.92611,0.94172,0.48524,0.36871,0.37574,0.2225,1.24175,0.89109,0.92229,0.00804475,0.00804475,0.00804475
81,3961.94,1.31245,0.92607,0.94186,0.47941,0.36892,0.37504,0.22154,1.24177,0.88982,0.92183,0.00802,0.00802,0.00802
82,4010.79,1.3063,0.92213,0.94152,0.47943,0.36916,0.37566,0.22276,1.23811,0.88984,0.92098,0.00799525,0.00799525,0.00799525
83,4059.48,1.30462,0.91845,0.94079,0.48986,0.3664,0.37715,0.22377,1.23734,0.88722,0.92109,0.0079705,0.0079705,0.0079705
84,4108.19,1.30934,0.92734,0.94072,0.49281,0.3639,0.37913,0.22539,1.23676,0.88482,0.92077,0.00794575,0.00794575,0.00794575
85,4157.04,1.29907,0.91338,0.94088,0.48821,0.37144,0.3792,0.22551,1.23627,0.88442,0.92002,0.007921,0.007921,0.007921
86,4206,1.30575,0.91886,0.94103,0.49029,0.36827,0.37816,0.2244,1.23791,0.88329,0.92092,0.00789625,0.00789625,0.00789625
87,4254.85,1.29086,0.90846,0.93789,0.49437,0.36993,0.37879,0.22582,1.23545,0.88238,0.92053,0.0078715,0.0078715,0.0078715
88,4303.48,1.29899,0.91415,0.94154,0.48575,0.37247,0.37884,0.22504,1.23596,0.88125,0.92056,0.00784675,0.00784675,0.00784675
89,4352.33,1.30491,0.91508,0.9402,0.49058,0.37172,0.37968,0.22578,1.23394,0.88125,0.92017,0.007822,0.007822,0.007822
90,4401.68,1.28994,0.90453,0.9381,0.49163,0.37188,0.38099,0.22622,1.23342,0.87987,0.91974,0.00779725,0.00779725,0.00779725
91,4450.68,1.2919,0.90526,0.93847,0.49435,0.37153,0.38271,0.22723,1.23072,0.87741,0.91911,0.0077725,0.0077725,0.0077725
92,4499.84,1.29193,0.90527,0.93855,0.49369,0.37365,0.38396,0.22784,1.22897,0.87597,0.91899,0.00774775,0.00774775,0.00774775
93,4548.66,1.28799,0.90286,0.93728,0.48946,0.37759,0.3847,0.22834,1.22898,0.8751,0.91881,0.007723,0.007723,0.007723
94,4597.07,1.29008,0.90011,0.93477,0.48953,0.37771,0.38475,0.22853,1.22823,0.87467,0.91825,0.00769825,0.00769825,0.00769825
95,4646.12,1.28172,0.89557,0.93449,0.48556,0.37954,0.38416,0.22857,1.22738,0.87395,0.91794,0.0076735,0.0076735,0.0076735
96,4694.85,1.28727,0.89898,0.93883,0.4912,0.37557,0.38393,0.22805,1.2261,0.87286,0.91754,0.00764875,0.00764875,0.00764875
97,4743.75,1.28601,0.8983,0.93475,0.48857,0.3782,0.38421,0.22905,1.22545,0.87167,0.91718,0.007624,0.007624,0.007624
98,4792.58,1.28822,0.89319,0.93532,0.49059,0.37953,0.38434,0.22912,1.2258,0.87167,0.91703,0.00759925,0.00759925,0.00759925
99,4841.63,1.28769,0.89577,0.93424,0.49464,0.37701,0.38584,0.23013,1.22532,0.87059,0.91695,0.0075745,0.0075745,0.0075745
100,4890.32,1.2771,0.88625,0.93313,0.49545,0.37715,0.38544,0.22958,1.22378,0.87002,0.91649,0.00754975,0.00754975,0.00754975
101,4939.48,1.28637,0.88964,0.93466,0.49539,0.37961,0.3864,0.23023,1.22236,0.86901,0.91609,0.007525,0.007525,0.007525
102,4988.64,1.28487,0.89304,0.93484,0.49624,0.3783,0.38619,0.22992,1.22191,0.86905,0.91588,0.00750025,0.00750025,0.00750025
103,5037.42,1.27668,0.88495,0.93303,0.4984,0.37673,0.38604,0.22966,1.22163,0.86883,0.91582,0.0074755,0.0074755,0.0074755
104,5086.4,1.28053,0.88647,0.93388,0.49687,0.37794,0.38697,0.23031,1.22084,0.86863,0.91572,0.00745075,0.00745075,0.00745075
105,5135.22,1.27851,0.88844,0.932,0.49706,0.37762,0.38805,0.23055,1.22068,0.86855,0.91582,0.007426,0.007426,0.007426
106,5184.29,1.28221,0.88319,0.93394,0.49419,0.3784,0.38821,0.23115,1.22135,0.86828,0.91595,0.00740125,0.00740125,0.00740125
107,5233.21,1.27357,0.88154,0.93079,0.49271,0.37864,0.38792,0.231,1.22114,0.86826,0.91617,0.0073765,0.0073765,0.0073765
108,5282.03,1.2719,0.88086,0.92884,0.49561,0.37922,0.38811,0.23114,1.21983,0.8685,0.91601,0.00735175,0.00735175,0.00735175
109,5331.19,1.27166,0.87716,0.93066,0.49292,0.38081,0.38842,0.23205,1.21877,0.86777,0.91539,0.007327,0.007327,0.007327
110,5380.38,1.27062,0.87546,0.92992,0.48905,0.3845,0.38886,0.23249,1.21796,0.86613,0.91518,0.00730225,0.00730225,0.00730225
111,5429.52,1.27059,0.8759,0.93093,0.48481,0.38803,0.38962,0.23238,1.21797,0.86548,0.91507,0.0072775,0.0072775,0.0072775
112,5478.95,1.26978,0.87453,0.93204,0.49057,0.38561,0.39013,0.23313,1.218,0.86516,0.91493,0.00725275,0.00725275,0.00725275
113,5527.77,1.26469,0.86985,0.92844,0.49456,0.38177,0.39037,0.23313,1.2173,0.86532,0.91475,0.007228,0.007228,0.007228
114,5577.56,1.26821,0.8742,0.93098,0.49482,0.38146,0.39125,0.2334,1.21679,0.86454,0.91456,0.00720325,0.00720325,0.00720325
115,5627.27,1.26353,0.86785,0.9308,0.49215,0.38361,0.39101,0.23358,1.2167,0.86325,0.91459,0.0071785,0.0071785,0.0071785
116,5676.79,1.26806,0.86628,0.9307,0.49378,0.38224,0.39153,0.23402,1.2163,0.86278,0.91449,0.00715375,0.00715375,0.00715375
117,5726.18,1.26357,0.86606,0.92755,0.49936,0.37863,0.3913,0.23384,1.21529,0.86245,0.91429,0.007129,0.007129,0.007129
118,5775.66,1.26526,0.86588,0.92822,0.49664,0.38136,0.39103,0.23386,1.21497,0.86172,0.91429,0.00710425,0.00710425,0.00710425
119,5825.05,1.26589,0.86832,0.9289,0.49769,0.38465,0.3919,0.23428,1.21516,0.86139,0.91433,0.0070795,0.0070795,0.0070795
120,5873.37,1.26098,0.86204,0.92798,0.50018,0.38339,0.39243,0.23444,1.21434,0.86092,0.91418,0.00705475,0.00705475,0.00705475
121,5922.18,1.26012,0.86459,0.92644,0.50206,0.38285,0.39243,0.23466,1.21353,0.86081,0.91388,0.00703,0.00703,0.00703
122,5971.39,1.25913,0.85972,0.92619,0.49977,0.38542,0.3926,0.23493,1.21322,0.86047,0.91375,0.00700525,0.00700525,0.00700525
123,6021.38,1.25931,0.86126,0.92744,0.49912,0.38386,0.39287,0.235,1.21292,0.85981,0.91357,0.0069805,0.0069805,0.0069805
124,6070.61,1.25503,0.85589,0.92885,0.49888,0.38452,0.39331,0.23571,1.21275,0.85938,0.9135,0.00695575,0.00695575,0.00695575
125,6120.33,1.25988,0.85726,0.92647,0.49857,0.38411,0.39313,0.23558,1.21236,0.85887,0.91333,0.006931,0.006931,0.006931
126,6169.57,1.25513,0.85331,0.92866,0.50164,0.38513,0.39333,0.23521,1.2123,0.85859,0.91316,0.00690625,0.00690625,0.00690625
127,6219.21,1.25297,0.85343,0.92704,0.50702,0.38411,0.39363,0.23559,1.2117,0.85817,0.91289,0.0068815,0.0068815,0.0068815
128,6268.83,1.2477,0.8509,0.92336,0.5071,0.38281,0.3938,0.23573,1.21139,0.85791,0.91267,0.00685675,0.00685675,0.00685675
129,6318.15,1.24981,0.85084,0.92314,0.50595,0.38489,0.39459,0.23594,1.21078,0.85771,0.91265,0.006832,0.006832,0.006832
130,6368.04,1.25645,0.85647,0.92605,0.50842,0.3834,0.39444,0.2357,1.21041,0.85749,0.91268,0.00680725,0.00680725,0.00680725
131,6417.3,1.24791,0.84755,0.92311,0.50552,0.38422,0.3947,0.23585,1.21033,0.85731,0.91262,0.0067825,0.0067825,0.0067825
132,6466.08,1.24714,0.84654,0.92435,0.50644,0.3861,0.39444,0.23588,1.21014,0.85743,0.91262,0.00675775,0.00675775,0.00675775
133,6514.98,1.24722,0.84479,0.92563,0.51017,0.38287,0.39465,0.23642,1.20983,0.85731,0.91256,0.006733,0.006733,0.006733
134,6564.56,1.24789,0.84412,0.92212,0.51084,0.38313,0.39473,0.23673,1.2098,0.85717,0.91259,0.00670825,0.00670825,0.00670825
135,6614.41,1.24303,0.84393,0.92337,0.51036,0.38284,0.39534,0.23673,1.2099,0.85696,0.91267,0.0066835,0.0066835,0.0066835
136,6663.5,1.25008,0.84714,0.92347,0.51351,0.3822,0.39574,0.23686,1.20981,0.85651,0.91259,0.00665875,0.00665875,0.00665875
137,6713.3,1.24533,0.84093,0.92372,0.51072,0.38344,0.39579,0.23708,1.20952,0.85603,0.91268,0.006634,0.006634,0.006634
138,6763.37,1.24577,0.83792,0.922,0.50819,0.38411,0.39597,0.23728,1.20936,0.85564,0.91258,0.00660925,0.00660925,0.00660925
139,6813.46,1.24163,0.83734,0.92323,0.51095,0.38247,0.39604,0.23738,1.20967,0.85549,0.9126,0.0065845,0.0065845,0.0065845
140,6863.12,1.24138,0.83957,0.92158,0.50774,0.38426,0.39598,0.23755,1.20982,0.85519,0.91259,0.00655975,0.00655975,0.00655975
141,6912.58,1.24445,0.84248,0.9241,0.50968,0.38347,0.39612,0.23763,1.20967,0.85536,0.91255,0.006535,0.006535,0.006535
142,6962.09,1.24674,0.83937,0.92107,0.51072,0.38447,0.39615,0.2377,1.2096,0.85524,0.91254,0.00651025,0.00651025,0.00651025
143,7011.8,1.23336,0.83006,0.92052,0.51198,0.38395,0.396,0.23747,1.20936,0.85483,0.91243,0.0064855,0.0064855,0.0064855
144,7060.88,1.23541,0.83214,0.92282,0.50994,0.38438,0.39608,0.23771,1.20893,0.85483,0.91238,0.00646075,0.00646075,0.00646075
145,7110.01,1.24437,0.83718,0.92108,0.50845,0.38507,0.39639,0.2377,1.20871,0.85474,0.91232,0.006436,0.006436,0.006436
146,7159.41,1.23635,0.83259,0.92235,0.5086,0.38504,0.39695,0.23787,1.20885,0.85451,0.91235,0.00641125,0.00641125,0.00641125
147,7208.73,1.24572,0.83602,0.92154,0.50812,0.38724,0.39703,0.23805,1.2086,0.85415,0.91226,0.0063865,0.0063865,0.0063865
148,7257.91,1.24138,0.83695,0.92533,0.50946,0.38677,0.39715,0.23812,1.20832,0.85412,0.91219,0.00636175,0.00636175,0.00636175
149,7307.35,1.24365,0.83476,0.92223,0.5093,0.38645,0.3972,0.23827,1.20828,0.85412,0.9121,0.006337,0.006337,0.006337
150,7356.54,1.23712,0.83007,0.92075,0.50849,0.38637,0.39743,0.23818,1.2078,0.85393,0.91196,0.00631225,0.00631225,0.00631225
151,7405.62,1.23411,0.8264,0.92006,0.50821,0.3858,0.39702,0.23792,1.20771,0.85383,0.91192,0.0062875,0.0062875,0.0062875
152,7454.51,1.23911,0.82683,0.92165,0.50908,0.38615,0.39733,0.23806,1.20757,0.85358,0.91187,0.00626275,0.00626275,0.00626275
153,7504.26,1.22765,0.82105,0.91925,0.51031,0.38543,0.39743,0.23821,1.20739,0.85335,0.91187,0.006238,0.006238,0.006238
154,7554.04,1.22902,0.82262,0.92182,0.50933,0.38532,0.39748,0.23812,1.2073,0.85326,0.91177,0.00621325,0.00621325,0.00621325
