epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
54,4510.33,1.5373,1.22018,1.15252,0.47676,0.38407,0.39254,0.22548,1.46711,1.11945,1.09985,0.0089506,0.0089506,0.0089506
55,4588.51,1.535,1.22309,1.15389,0.47951,0.38735,0.39082,0.22724,1.45416,1.11608,1.09599,0.0089308,0.0089308,0.0089308
56,4667.07,1.5279,1.21112,1.14779,0.49976,0.38641,0.39848,0.23072,1.45882,1.11507,1.09515,0.008911,0.008911,0.008911
57,4781,1.52645,1.21214,1.14641,0.4954,0.38344,0.39475,0.22785,1.46923,1.1171,1.09829,0.0088912,0.0088912,0.0088912
58,4972.89,1.52991,1.20469,1.14418,0.49214,0.39068,0.39434,0.22844,1.45399,1.11014,1.09433,0.0088714,0.0088714,0.0088714
59,5051.56,1.52435,1.20106,1.14341,0.49764,0.38556,0.39775,0.23057,1.44758,1.10672,1.09106,0.0088516,0.0088516,0.0088516
60,5129.2,1.52598,1.20268,1.14316,0.49767,0.39129,0.40002,0.23333,1.44433,1.10257,1.09038,0.0088318,0.0088318,0.0088318
61,5207.44,1.51785,1.19615,1.13999,0.4927,0.39002,0.39967,0.23087,1.45555,1.1037,1.09184,0.008812,0.008812,0.008812
62,5286.03,1.52201,1.19742,1.14113,0.49668,0.39788,0.40491,0.23542,1.44742,1.09562,1.09008,0.0087922,0.0087922,0.0087922
63,5364.48,1.51652,1.19341,1.13808,0.50761,0.39578,0.40506,0.23526,1.44284,1.09418,1.0883,0.0087724,0.0087724,0.0087724
64,5442.85,1.51727,1.19029,1.13589,0.49412,0.3945,0.4033,0.23328,1.44773,1.09716,1.09038,0.0087526,0.0087526,0.0087526
65,5564.79,1.51332,1.18563,1.1325,0.50797,0.39157,0.40473,0.23622,1.44433,1.09354,1.08596,0.0087328,0.0087328,0.0087328
66,5643.5,1.51103,1.18363,1.13292,0.50825,0.39407,0.4073,0.23715,1.43753,1.08825,1.08414,0.008713,0.008713,0.008713
67,5722.12,1.50588,1.18113,1.1304,0.49655,0.40399,0.40819,0.23728,1.43806,1.08799,1.08275,0.0086932,0.0086932,0.0086932
68,5800.4,1.49947,1.18197,1.12798,0.50342,0.39311,0.40502,0.23492,1.45143,1.09019,1.08626,0.0086734,0.0086734,0.0086734
69,5879.18,1.49532,1.17677,1.12262,0.50484,0.39493,0.40892,0.23901,1.43373,1.08396,1.07966,0.0086536,0.0086536,0.0086536
70,5993.91,1.48694,1.16921,1.12232,0.50437,0.39612,0.40731,0.23873,1.4371,1.08522,1.08049,0.0086338,0.0086338,0.0086338
71,6072.35,1.48611,1.16613,1.11841,0.50396,0.40261,0.41091,0.23967,1.4441,1.07974,1.0817,0.008614,0.008614,0.008614
72,6191.66,1.47319,1.15933,1.11794,0.51683,0.3961,0.4118,0.24018,1.4373,1.0792,1.07909,0.0085942,0.0085942,0.0085942
73,6270.24,1.47669,1.16703,1.11789,0.50725,0.40576,0.41313,0.24203,1.42454,1.07769,1.07497,0.0085744,0.0085744,0.0085744
74,6386.14,1.48027,1.15889,1.11397,0.50473,0.40181,0.41321,0.24175,1.42523,1.07474,1.07484,0.0085546,0.0085546,0.0085546
75,6463.51,1.47329,1.16018,1.11723,0.51458,0.39979,0.41461,0.24323,1.42231,1.07242,1.07409,0.0085348,0.0085348,0.0085348
76,6542.3,1.47647,1.16025,1.11388,0.51432,0.40016,0.4171,0.24351,1.43118,1.07081,1.07569,0.008515,0.008515,0.008515
77,6620.46,1.46428,1.14545,1.10878,0.51415,0.40421,0.41877,0.24512,1.42745,1.06915,1.07394,0.0084952,0.0084952,0.0084952
78,6698.93,1.4686,1.14745,1.10947,0.50777,0.41215,0.42015,0.24527,1.42511,1.067,1.07321,0.0084754,0.0084754,0.0084754
79,6777.79,1.4619,1.14041,1.10619,0.51532,0.40554,0.42008,0.24732,1.42378,1.06278,1.07151,0.0084556,0.0084556,0.0084556
80,6856.62,1.46834,1.15279,1.10775,0.51772,0.40131,0.41777,0.24613,1.41945,1.06313,1.0689,0.0084358,0.0084358,0.0084358
81,6935.76,1.4641,1.14809,1.1064,0.51722,0.40349,0.4208,0.24777,1.41209,1.05904,1.06684,0.008416,0.008416,0.008416
82,7015.21,1.4633,1.14056,1.1061,0.51775,0.407,0.42306,0.24806,1.41852,1.05843,1.06809,0.0083962,0.0083962,0.0083962
83,7140.64,1.45943,1.13763,1.1037,0.52114,0.40492,0.42174,0.24781,1.41755,1.0585,1.0671,0.0083764,0.0083764,0.0083764
84,7218.71,1.46265,1.136,1.10364,0.52478,0.40396,0.42431,0.24947,1.41399,1.0565,1.06608,0.0083566,0.0083566,0.0083566
85,7297.21,1.45718,1.13615,1.10217,0.52957,0.40674,0.42529,0.24997,1.41446,1.05676,1.0655,0.0083368,0.0083368,0.0083368
86,7375.55,1.45025,1.13491,1.10154,0.52425,0.40859,0.42433,0.24903,1.41554,1.05615,1.06578,0.008317,0.008317,0.008317
87,7493.57,1.45364,1.13159,1.09993,0.51866,0.41112,0.42374,0.24872,1.41441,1.05407,1.06545,0.0082972,0.0082972,0.0082972
88,7571.51,1.45184,1.13048,1.10003,0.51765,0.40599,0.42461,0.24963,1.4087,1.0523,1.06297,0.0082774,0.0082774,0.0082774
89,7649.78,1.44947,1.13107,1.10057,0.52746,0.40767,0.4253,0.25019,1.40977,1.0515,1.0628,0.0082576,0.0082576,0.0082576
90,7728.04,1.44419,1.12178,1.09579,0.53308,0.40174,0.42633,0.25164,1.40677,1.0482,1.06102,0.0082378,0.0082378,0.0082378
91,7806.37,1.45133,1.12616,1.09913,0.52402,0.41147,0.42699,0.2517,1.40382,1.0479,1.05968,0.008218,0.008218,0.008218
92,7884.73,1.44894,1.12685,1.09671,0.53116,0.4142,0.4297,0.2531,1.40901,1.04858,1.06103,0.0081982,0.0081982,0.0081982
93,7962.8,1.44611,1.12057,1.09713,0.52135,0.41641,0.42862,0.25302,1.40531,1.04569,1.06018,0.0081784,0.0081784,0.0081784
94,8040.67,1.44099,1.1133,1.09561,0.52883,0.40984,0.4286,0.25272,1.40729,1.04487,1.06069,0.0081586,0.0081586,0.0081586
