epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
86,7950.73,1.39639,1.0365,1.06409,0.53759,0.4085,0.42846,0.25915,1.33371,1.00751,1.05192,0.00789625,0.00789625,0.00789625
87,8043.05,1.38257,1.0292,1.06009,0.53492,0.40805,0.42818,0.25876,1.33091,1.00596,1.05105,0.0078715,0.0078715,0.0078715
88,8134.71,1.38892,1.03332,1.06208,0.53467,0.40752,0.43156,0.26116,1.33091,1.00396,1.05052,0.00784675,0.00784675,0.00784675
89,8227.66,1.39141,1.03283,1.05919,0.53834,0.4042,0.43266,0.26158,1.32979,1.00215,1.04996,0.007822,0.007822,0.007822
90,8319.68,1.38003,1.02494,1.05775,0.53646,0.40963,0.43239,0.26181,1.3289,1.00195,1.0494,0.00779725,0.00779725,0.00779725
91,8412.08,1.38168,1.02612,1.05842,0.52977,0.41371,0.43235,0.2619,1.32879,1.00014,1.04926,0.0077725,0.0077725,0.0077725
92,8503.5,1.38306,1.0247,1.05733,0.52605,0.41664,0.43323,0.26289,1.32672,0.99838,1.04826,0.00774775,0.00774775,0.00774775
93,8596.36,1.3797,1.02373,1.05426,0.53124,0.41356,0.43438,0.26299,1.3262,0.99702,1.04728,0.007723,0.007723,0.007723
94,8688.62,1.38057,1.0192,1.05342,0.53621,0.41299,0.43516,0.26429,1.32477,0.99548,1.04675,0.00769825,0.00769825,0.00769825
95,8780.45,1.37656,1.01845,1.05348,0.53507,0.41228,0.43439,0.26325,1.3243,0.99535,1.04623,0.0076735,0.0076735,0.0076735
96,8871.84,1.37837,1.01987,1.05697,0.53976,0.40987,0.43487,0.26392,1.32546,0.99505,1.04612,0.00764875,0.00764875,0.00764875
97,8963.88,1.37579,1.01688,1.04923,0.52792,0.41496,0.43512,0.26347,1.32528,0.99471,1.04578,0.007624,0.007624,0.007624
98,9055.85,1.37859,1.01347,1.0514,0.53586,0.4121,0.43596,0.26408,1.32538,0.99476,1.04556,0.00759925,0.00759925,0.00759925
99,9148.02,1.3793,1.01386,1.05093,0.53843,0.41421,0.43732,0.265,1.32441,0.99299,1.0451,0.0075745,0.0075745,0.0075745
100,9239.43,1.36904,1.00529,1.04827,0.52907,0.41892,0.43629,0.26514,1.32361,0.9922,1.04443,0.00754975,0.00754975,0.00754975
101,9331.68,1.37546,1.0072,1.049,0.52694,0.42066,0.43723,0.26585,1.32243,0.99167,1.04413,0.007525,0.007525,0.007525
102,9424.5,1.37431,1.00877,1.0489,0.53411,0.41543,0.43751,0.266,1.32205,0.99059,1.04364,0.00750025,0.00750025,0.00750025
103,9516.43,1.36552,1.00086,1.04809,0.53588,0.41696,0.43765,0.2654,1.32165,0.99114,1.04327,0.0074755,0.0074755,0.0074755
104,9608.02,1.37034,1.00307,1.04807,0.544,0.41369,0.4376,0.26593,1.32174,0.98988,1.04299,0.00745075,0.00745075,0.00745075
105,9699.96,1.36885,1.00352,1.04581,0.5447,0.41622,0.43826,0.2665,1.32071,0.9889,1.04289,0.007426,0.007426,0.007426
106,9791.23,1.37133,0.99987,1.04698,0.54861,0.41406,0.43861,0.26644,1.32111,0.98831,1.04267,0.00740125,0.00740125,0.00740125
107,9883.51,1.36353,0.99536,1.04405,0.5473,0.41397,0.43906,0.26652,1.32118,0.98785,1.04256,0.0073765,0.0073765,0.0073765
108,9974.31,1.36142,0.99716,1.04186,0.54722,0.41319,0.4394,0.26668,1.32089,0.98691,1.04208,0.00735175,0.00735175,0.00735175
109,10066.4,1.36277,0.99448,1.04322,0.53693,0.41736,0.43985,0.26694,1.32016,0.98661,1.0416,0.007327,0.007327,0.007327
110,10159,1.36093,0.99167,1.04192,0.54138,0.4163,0.44037,0.26739,1.32049,0.9864,1.04165,0.00730225,0.00730225,0.00730225
111,10250.4,1.36237,0.9937,1.04189,0.54541,0.41646,0.44111,0.26773,1.32018,0.98568,1.04091,0.0072775,0.0072775,0.0072775
112,10342.8,1.35734,0.99027,1.04134,0.54002,0.42036,0.44204,0.2685,1.31965,0.98495,1.04052,0.00725275,0.00725275,0.00725275
113,10435.3,1.35546,0.98614,1.03813,0.54277,0.41899,0.44266,0.2689,1.31926,0.98446,1.04017,0.007228,0.007228,0.007228
114,10527.8,1.35959,0.99057,1.04063,0.54024,0.4205,0.44273,0.26943,1.31932,0.9834,1.03985,0.00720325,0.00720325,0.00720325
115,10619.7,1.35675,0.9849,1.04069,0.53525,0.4208,0.44265,0.26917,1.31972,0.98295,1.03965,0.0071785,0.0071785,0.0071785
116,10711.6,1.35906,0.98168,1.04026,0.53817,0.42284,0.44266,0.26892,1.31885,0.98206,1.03922,0.00715375,0.00715375,0.00715375
117,10803.6,1.35599,0.98244,1.03521,0.53794,0.42344,0.44358,0.26962,1.31796,0.98102,1.03865,0.007129,0.007129,0.007129
118,10895.8,1.35489,0.98062,1.03663,0.53495,0.42464,0.44412,0.26972,1.31723,0.97989,1.03824,0.00710425,0.00710425,0.00710425
119,10987.8,1.35562,0.98163,1.03671,0.53409,0.42532,0.44446,0.26981,1.31733,0.97943,1.038,0.0070795,0.0070795,0.0070795
120,11079.9,1.35127,0.97632,1.0353,0.53456,0.42556,0.44407,0.27007,1.31728,0.9792,1.03778,0.00705475,0.00705475,0.00705475
121,11172.1,1.35063,0.97607,1.03291,0.53081,0.42817,0.44427,0.26983,1.3175,0.97907,1.03771,0.00703,0.00703,0.00703
122,11264,1.34732,0.97229,1.03311,0.53107,0.42873,0.44391,0.26979,1.31707,0.9782,1.03735,0.00700525,0.00700525,0.00700525
123,11355.9,1.35087,0.97372,1.03471,0.53403,0.42549,0.44401,0.27032,1.3171,0.97794,1.03704,0.0069805,0.0069805,0.0069805
124,11447.6,1.34767,0.96948,1.03599,0.53416,0.42475,0.44457,0.26987,1.31698,0.9775,1.03676,0.00695575,0.00695575,0.00695575
125,11540,1.35146,0.97122,1.0333,0.53013,0.42868,0.44475,0.26997,1.31678,0.97704,1.03648,0.006931,0.006931,0.006931
126,11631.8,1.34458,0.96612,1.03326,0.53183,0.42848,0.44478,0.27034,1.31658,0.97613,1.0361,0.00690625,0.00690625,0.00690625
127,11723.7,1.34573,0.96845,1.0328,0.53515,0.42538,0.44448,0.27064,1.31685,0.9754,1.03611,0.0068815,0.0068815,0.0068815
128,11816,1.33977,0.96468,1.0304,0.53835,0.42349,0.44482,0.27076,1.31658,0.97521,1.03599,0.00685675,0.00685675,0.00685675
129,11908.4,1.34382,0.96349,1.0302,0.53519,0.42538,0.44455,0.27071,1.31637,0.97502,1.03579,0.006832,0.006832,0.006832
130,12001,1.34604,0.96688,1.02997,0.53391,0.42716,0.44539,0.27114,1.31598,0.97467,1.03533,0.00680725,0.00680725,0.00680725
131,12093.6,1.33915,0.95885,1.02733,0.53618,0.42768,0.44691,0.27206,1.31557,0.97392,1.03501,0.0067825,0.0067825,0.0067825
132,12186.3,1.33888,0.9585,1.0283,0.53294,0.43092,0.4474,0.27231,1.31535,0.97317,1.0347,0.00675775,0.00675775,0.00675775
133,12278.7,1.33732,0.95787,1.02925,0.53256,0.43045,0.4472,0.27241,1.31534,0.97276,1.03444,0.006733,0.006733,0.006733
134,12370.4,1.33603,0.95504,1.02543,0.53592,0.42766,0.44758,0.27272,1.31545,0.97258,1.03438,0.00670825,0.00670825,0.00670825
135,12462.7,1.33255,0.95307,1.02775,0.53424,0.43201,0.44753,0.2723,1.31521,0.97277,1.03419,0.0066835,0.0066835,0.0066835
136,12555.3,1.34151,0.95956,1.02651,0.53221,0.43252,0.44745,0.27219,1.31512,0.97265,1.034,0.00665875,0.00665875,0.00665875
137,12648.1,1.33546,0.95038,1.02516,0.53835,0.42816,0.44737,0.27223,1.3149,0.97259,1.03369,0.006634,0.006634,0.006634
138,12740.4,1.33712,0.94983,1.02551,0.53509,0.42949,0.44786,0.27282,1.31484,0.97193,1.03347,0.00660925,0.00660925,0.00660925
139,12832.7,1.3325,0.94859,1.02557,0.53141,0.43009,0.44761,0.27274,1.31489,0.97196,1.03335,0.0065845,0.0065845,0.0065845
140,12925.1,1.33468,0.95092,1.02384,0.53083,0.42975,0.44741,0.27256,1.31492,0.97186,1.03316,0.00655975,0.00655975,0.00655975
141,13016.9,1.33356,0.95042,1.02478,0.53104,0.43021,0.44741,0.27255,1.31489,0.97152,1.03295,0.006535,0.006535,0.006535
142,13109.1,1.33566,0.94898,1.02279,0.53098,0.43123,0.44685,0.27251,1.31488,0.97121,1.03273,0.00651025,0.00651025,0.00651025
143,13201.1,1.32362,0.94222,1.01959,0.53225,0.43135,0.44699,0.27261,1.31512,0.97116,1.03265,0.0064855,0.0064855,0.0064855
144,13293.3,1.32688,0.94295,1.02319,0.53119,0.43094,0.44731,0.27251,1.31495,0.97075,1.03244,0.00646075,0.00646075,0.00646075
145,13385.2,1.33368,0.94743,1.02124,0.53248,0.43169,0.44726,0.27275,1.31487,0.97058,1.03224,0.006436,0.006436,0.006436
