epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
90,5666.46,1.35697,0.9361,0.91358,0.43115,0.3221,0.32748,0.19073,1.35277,0.98383,0.9136,0.0055945,0.0055945,0.0055945
91,5729.57,1.363,0.93495,0.91467,0.44003,0.32375,0.32764,0.19033,1.35357,0.98383,0.91413,0.005545,0.005545,0.005545
92,5792.24,1.34663,0.92462,0.91189,0.43882,0.32479,0.32932,0.19071,1.35456,0.98299,0.91478,0.0054955,0.0054955,0.0054955
93,5854.08,1.35858,0.93284,0.91262,0.43385,0.32666,0.32811,0.19068,1.35296,0.98529,0.91382,0.005446,0.005446,0.005446
94,5917.29,1.35004,0.92227,0.9118,0.42738,0.32956,0.3287,0.19103,1.3525,0.9819,0.91383,0.0053965,0.0053965,0.0053965
95,5980.6,1.35473,0.92644,0.91307,0.43453,0.32505,0.32917,0.19165,1.35204,0.981,0.91355,0.005347,0.005347,0.005347
96,6044.16,1.35324,0.92718,0.91133,0.42669,0.32678,0.32785,0.19071,1.35113,0.98127,0.91387,0.0052975,0.0052975,0.0052975
97,6108.14,1.34883,0.91943,0.90906,0.43561,0.32649,0.32971,0.1917,1.3514,0.98146,0.91403,0.005248,0.005248,0.005248
98,6171.88,1.34674,0.91578,0.90988,0.4401,0.32537,0.32944,0.19156,1.35327,0.98214,0.91445,0.0051985,0.0051985,0.0051985
99,6235.32,1.34544,0.91873,0.90981,0.44187,0.32677,0.33202,0.19314,1.3516,0.98042,0.91368,0.005149,0.005149,0.005149
100,6298.24,1.34064,0.91552,0.90891,0.44366,0.32533,0.33253,0.1928,1.35062,0.98001,0.91338,0.0050995,0.0050995,0.0050995
101,6361.04,1.34239,0.91444,0.90898,0.44431,0.32362,0.33169,0.19257,1.34898,0.97796,0.91326,0.00505,0.00505,0.00505
102,6424.37,1.34284,0.91633,0.90864,0.44523,0.32612,0.33256,0.19307,1.34819,0.97728,0.91305,0.0050005,0.0050005,0.0050005
103,6485.98,1.3402,0.91261,0.90871,0.44606,0.32711,0.33385,0.19441,1.34641,0.97654,0.91274,0.004951,0.004951,0.004951
104,6547.91,1.34052,0.91063,0.91004,0.43731,0.32777,0.33321,0.19405,1.34643,0.97657,0.913,0.0049015,0.0049015,0.0049015
105,6611.8,1.34189,0.90929,0.90778,0.44581,0.32622,0.33338,0.19437,1.3446,0.97595,0.91276,0.004852,0.004852,0.004852
106,6673.88,1.33876,0.90994,0.90939,0.44501,0.3274,0.33421,0.19503,1.34338,0.97543,0.91252,0.0048025,0.0048025,0.0048025
107,6738.15,1.32638,0.89938,0.90758,0.44568,0.32723,0.33391,0.19441,1.34322,0.9747,0.91211,0.004753,0.004753,0.004753
108,6802.08,1.33522,0.90395,0.90816,0.44389,0.32735,0.33345,0.19345,1.3439,0.97647,0.91203,0.0047035,0.0047035,0.0047035
109,6865.77,1.33212,0.89765,0.90773,0.44387,0.32766,0.33316,0.19348,1.3443,0.97668,0.91166,0.004654,0.004654,0.004654
