epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,11103.3,1.36093,1.00747,0.96049,0.53264,0.41833,0.43059,0.26076,1.37339,1.06356,0.97571,2.49969e-05,2.49969e-05,2.49969e-05
183,11163.8,1.35701,1.00727,0.95884,0.53356,0.41717,0.43022,0.26064,1.37346,1.06381,0.97571,2.36737e-05,2.36737e-05,2.36737e-05
184,11224.8,1.36356,1.01572,0.96065,0.53354,0.41709,0.43019,0.26062,1.37344,1.06343,0.97567,2.24201e-05,2.24201e-05,2.24201e-05
185,11285.1,1.36551,1.01354,0.96131,0.53134,0.41839,0.43026,0.2607,1.37354,1.06372,0.9757,2.12366e-05,2.12366e-05,2.12366e-05
186,11345.7,1.36212,1.00785,0.95977,0.53244,0.41824,0.43024,0.26069,1.37344,1.06368,0.97573,2.01232e-05,2.01232e-05,2.01232e-05
187,11406.9,1.36321,1.01081,0.96036,0.53208,0.41794,0.43023,0.2605,1.37352,1.06379,0.97572,1.90805e-05,1.90805e-05,1.90805e-05
188,11469,1.36951,1.01209,0.96339,0.53235,0.41752,0.43015,0.26063,1.37359,1.0637,0.97576,1.81085e-05,1.81085e-05,1.81085e-05
189,11529.8,1.37136,1.01549,0.96331,0.53283,0.4176,0.43019,0.26063,1.37355,1.06368,0.97573,1.72075e-05,1.72075e-05,1.72075e-05
190,11590.5,1.36743,1.01529,0.96164,0.53566,0.41686,0.43013,0.26061,1.37375,1.06391,0.97577,1.63779e-05,1.63779e-05,1.63779e-05
191,11651.8,1.3641,1.01342,0.96017,0.53456,0.41647,0.43018,0.26051,1.37373,1.06383,0.97578,1.56196e-05,1.56196e-05,1.56196e-05
192,11712.5,1.36094,1.00919,0.96232,0.53457,0.41592,0.42988,0.26052,1.37372,1.06388,0.97575,1.4933e-05,1.4933e-05,1.4933e-05
193,11773.8,1.36214,1.01187,0.96102,0.53485,0.41615,0.42997,0.26057,1.37368,1.06402,0.97576,1.43183e-05,1.43183e-05,1.43183e-05
194,11834.8,1.3633,1.00818,0.95962,0.53532,0.41589,0.42993,0.26045,1.37364,1.06407,0.97574,1.37755e-05,1.37755e-05,1.37755e-05
195,11895.2,1.36084,1.00776,0.96134,0.53552,0.41605,0.43004,0.26042,1.37375,1.06409,0.9758,1.33048e-05,1.33048e-05,1.33048e-05
196,11955.6,1.3648,1.00911,0.96195,0.53484,0.41535,0.43002,0.26046,1.37387,1.06405,0.97579,1.29063e-05,1.29063e-05,1.29063e-05
197,12016.5,1.35896,1.0068,0.9597,0.53497,0.41522,0.42987,0.26037,1.37391,1.06418,0.97579,1.25801e-05,1.25801e-05,1.25801e-05
198,12076.5,1.36023,1.00514,0.96084,0.53415,0.41625,0.42983,0.26037,1.37392,1.06428,0.97578,1.23264e-05,1.23264e-05,1.23264e-05
199,12136.9,1.36346,1.00822,0.96123,0.53351,0.41571,0.42973,0.26026,1.37385,1.06414,0.97575,1.21451e-05,1.21451e-05,1.21451e-05
200,12197.4,1.35466,1.00209,0.9591,0.53425,0.41611,0.42979,0.26016,1.37378,1.06428,0.97576,1.20363e-05,1.20363e-05,1.20363e-05
