epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
100,6725.45,1.38535,1.03743,1.01778,0.53235,0.41794,0.43474,0.26369,1.34739,1.02284,1.01514,0.00907284,0.00907284,0.00907284
101,6794.04,1.3862,1.03817,1.01713,0.53364,0.41389,0.4341,0.26351,1.34775,1.02168,1.01521,0.00905463,0.00905463,0.00905463
102,6861.92,1.38726,1.03883,1.0165,0.53092,0.41802,0.43604,0.26459,1.34759,1.01989,1.01512,0.00903627,0.00903627,0.00903627
103,6930.14,1.3849,1.03188,1.01638,0.52844,0.42285,0.43619,0.26489,1.3479,1.02034,1.01516,0.00901776,0.00901776,0.00901776
104,6998.54,1.38757,1.03468,1.01882,0.53667,0.42204,0.43639,0.26515,1.34713,1.0194,1.0151,0.00899908,0.00899908,0.00899908
105,7067.18,1.38557,1.03072,1.01563,0.53687,0.41815,0.43645,0.26478,1.34692,1.01824,1.01499,0.00898025,0.00898025,0.00898025
106,7134.73,1.38151,1.03076,1.01675,0.5392,0.41587,0.43601,0.2648,1.34628,1.0156,1.01467,0.00896127,0.00896127,0.00896127
107,7202.31,1.37439,1.0238,1.0152,0.53484,0.41785,0.4367,0.26521,1.34563,1.01534,1.01387,0.00894213,0.00894213,0.00894213
108,7271.06,1.38403,1.02914,1.01641,0.54353,0.41588,0.43791,0.26614,1.34369,1.01367,1.01353,0.00892283,0.00892283,0.00892283
109,7340.37,1.37849,1.02084,1.01538,0.54611,0.41391,0.43869,0.26647,1.34383,1.0137,1.01346,0.00890339,0.00890339,0.00890339
110,7409.09,1.3815,1.02384,1.01476,0.53834,0.41773,0.43911,0.2667,1.34315,1.0129,1.01325,0.00888379,0.00888379,0.00888379
111,7478.48,1.38289,1.0215,1.0145,0.53779,0.4189,0.44017,0.26735,1.34174,1.01168,1.0127,0.00886404,0.00886404,0.00886404
112,7548.02,1.3756,1.02071,1.01359,0.53777,0.42133,0.44026,0.26754,1.34057,1.01101,1.01247,0.00884414,0.00884414,0.00884414
113,7616.91,1.37669,1.02323,1.01473,0.54855,0.41666,0.44029,0.26771,1.33993,1.01004,1.01216,0.00882409,0.00882409,0.00882409
114,7684.78,1.37047,1.0154,1.01158,0.5453,0.42149,0.44129,0.26819,1.33855,1.00933,1.01186,0.00880389,0.00880389,0.00880389
115,7752.84,1.37288,1.00896,1.01242,0.54828,0.4222,0.44101,0.268,1.33868,1.00855,1.01191,0.00878354,0.00878354,0.00878354
116,7820.43,1.37281,1.01295,1.01389,0.54784,0.42003,0.44079,0.26822,1.33774,1.0087,1.01208,0.00876305,0.00876305,0.00876305
117,7888.24,1.36923,1.00769,1.00976,0.54816,0.42037,0.44158,0.2686,1.33712,1.00746,1.0118,0.00874241,0.00874241,0.00874241
118,7956.17,1.37449,1.00978,1.01226,0.5493,0.42109,0.44258,0.26925,1.33665,1.00662,1.01145,0.00872162,0.00872162,0.00872162
119,8024.02,1.36608,1.00363,1.01169,0.54981,0.42164,0.44368,0.26992,1.33675,1.00581,1.01133,0.00870069,0.00870069,0.00870069
120,8092.12,1.37002,1.01104,1.01264,0.54756,0.42561,0.44358,0.27034,1.33628,1.00556,1.01105,0.00867961,0.00867961,0.00867961
121,8160.29,1.38237,1.01616,1.01305,0.54587,0.42487,0.44401,0.27106,1.33589,1.00426,1.01112,0.00865839,0.00865839,0.00865839
122,8228.36,1.36551,1.00619,1.00942,0.54707,0.42554,0.44489,0.27133,1.33519,1.00313,1.01082,0.00863703,0.00863703,0.00863703
123,8296.55,1.36829,1.00565,1.01024,0.5485,0.42304,0.44465,0.27144,1.33526,1.00262,1.01077,0.00861553,0.00861553,0.00861553
124,8365.1,1.36456,1.00039,1.00952,0.54693,0.42573,0.44427,0.27143,1.33487,1.00284,1.0107,0.00859389,0.00859389,0.00859389
125,8433.3,1.36839,1.00387,1.00829,0.5445,0.42727,0.44482,0.27165,1.33469,1.00242,1.01026,0.0085721,0.0085721,0.0085721
126,8501.51,1.36032,0.99808,1.00813,0.54463,0.42795,0.44489,0.27144,1.33438,1.00207,1.01011,0.00855018,0.00855018,0.00855018
127,8569.91,1.37141,1.00459,1.00982,0.54166,0.42841,0.44506,0.27153,1.33335,1.00168,1.00971,0.00852812,0.00852812,0.00852812
128,8637.68,1.36068,0.9924,1.00782,0.54169,0.42853,0.44528,0.27197,1.33302,1.00054,1.00973,0.00850592,0.00850592,0.00850592
129,8706.6,1.36158,0.9958,1.00952,0.54428,0.42893,0.44568,0.27213,1.33287,0.99988,1.0096,0.00848358,0.00848358,0.00848358
130,8775.76,1.35841,0.99121,1.00517,0.54572,0.42765,0.44742,0.2726,1.33233,0.99904,1.00933,0.00846111,0.00846111,0.00846111
131,8845.31,1.35992,0.99386,1.00639,0.55078,0.42409,0.44687,0.27294,1.3318,0.9982,1.00921,0.00843851,0.00843851,0.00843851
132,8915.02,1.36363,0.9943,1.00851,0.54793,0.42349,0.44731,0.27378,1.33121,0.99765,1.00891,0.00841577,0.00841577,0.00841577
133,8984.14,1.35784,0.99601,1.00693,0.54988,0.42407,0.44698,0.27388,1.33126,0.99676,1.00902,0.0083929,0.0083929,0.0083929
134,9053.25,1.3559,0.98984,1.00493,0.54579,0.42629,0.44718,0.27381,1.33074,0.9959,1.00874,0.00836989,0.00836989,0.00836989
135,9121.8,1.35347,0.98513,1.00517,0.54246,0.42833,0.44681,0.27387,1.33041,0.99575,1.00861,0.00834676,0.00834676,0.00834676
136,9190.28,1.34964,0.98575,1.00479,0.54557,0.42598,0.44697,0.27388,1.33019,0.99479,1.00847,0.00832349,0.00832349,0.00832349
137,9257.84,1.35436,0.98286,1.00474,0.54802,0.42601,0.44665,0.27408,1.33041,0.99447,1.00859,0.0083001,0.0083001,0.0083001
138,9325.44,1.35011,0.98226,1.00281,0.54837,0.42666,0.4472,0.274,1.33048,0.9942,1.0086,0.00827658,0.00827658,0.00827658
139,9393.12,1.35029,0.97984,1.00438,0.54957,0.42571,0.44693,0.27401,1.3302,0.99401,1.00854,0.00825293,0.00825293,0.00825293
140,9460.64,1.3503,0.98031,1.00399,0.55069,0.4264,0.44729,0.27413,1.32961,0.99365,1.00843,0.00822915,0.00822915,0.00822915
141,9528.68,1.35072,0.97861,1.00356,0.5553,0.42544,0.44813,0.27445,1.32941,0.99273,1.00837,0.00820525,0.00820525,0.00820525
142,9597.08,1.3509,0.97679,1.00427,0.55146,0.42656,0.44817,0.2747,1.32938,0.9925,1.00848,0.00818122,0.00818122,0.00818122
143,9665.51,1.34561,0.97262,1.00228,0.55146,0.42757,0.44853,0.27483,1.32896,0.9918,1.00841,0.00815707,0.00815707,0.00815707
144,9733.7,1.34389,0.97175,1.00218,0.55359,0.42693,0.44915,0.27496,1.32905,0.99133,1.00842,0.0081328,0.0081328,0.0081328
145,9802.25,1.35164,0.97323,1.00175,0.55345,0.42793,0.44958,0.27512,1.32883,0.99116,1.00833,0.00810841,0.00810841,0.00810841
146,9871.32,1.34595,0.9708,1.00271,0.55265,0.42702,0.44949,0.27517,1.32884,0.99109,1.0083,0.00808389,0.00808389,0.00808389
147,9940.05,1.34768,0.97203,1.00312,0.55428,0.42592,0.45022,0.27562,1.32878,0.99031,1.00828,0.00805925,0.00805925,0.00805925
148,10008.7,1.34477,0.96817,1.00401,0.5559,0.42617,0.45074,0.27593,1.32867,0.99023,1.00819,0.0080345,0.0080345,0.0080345
149,10077.2,1.3482,0.96345,1.00254,0.55659,0.42608,0.45098,0.276,1.32872,0.98983,1.00811,0.00800963,0.00800963,0.00800963
150,10145.8,1.34012,0.96629,1.00196,0.56057,0.42403,0.45169,0.27609,1.32831,0.98972,1.00799,0.00798464,0.00798464,0.00798464
