epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
101,7529.87,1.39139,1.02941,1.06296,0.51953,0.41718,0.42735,0.25966,1.33937,1.00964,1.05715,0.007525,0.007525,0.007525
102,7604.79,1.3897,1.03271,1.06173,0.52224,0.41298,0.42807,0.25986,1.34049,1.0092,1.05708,0.00750025,0.00750025,0.00750025
103,7679.27,1.38166,1.02126,1.06177,0.53047,0.41062,0.42791,0.26003,1.33999,1.00792,1.05677,0.0074755,0.0074755,0.0074755
104,7754.09,1.38727,1.02565,1.06282,0.53565,0.40867,0.42809,0.26029,1.33845,1.00644,1.05594,0.00745075,0.00745075,0.00745075
105,7828.85,1.38364,1.02382,1.05832,0.5371,0.40753,0.42814,0.26042,1.33702,1.0055,1.05525,0.007426,0.007426,0.007426
106,7903.59,1.38676,1.02243,1.05949,0.5316,0.41045,0.42899,0.26076,1.33747,1.0054,1.05503,0.00740125,0.00740125,0.00740125
107,7978.6,1.38042,1.01806,1.05597,0.52931,0.40955,0.42899,0.26115,1.33792,1.00458,1.05429,0.0073765,0.0073765,0.0073765
108,8053.64,1.37839,1.01992,1.0543,0.53695,0.40827,0.42986,0.26127,1.3375,1.00397,1.05391,0.00735175,0.00735175,0.00735175
109,8128.7,1.37901,1.01761,1.05663,0.5306,0.40981,0.43064,0.26159,1.33742,1.00292,1.05346,0.007327,0.007327,0.007327
110,8203.58,1.37714,1.01412,1.05448,0.54051,0.40779,0.43192,0.26212,1.33671,1.00189,1.05306,0.00730225,0.00730225,0.00730225
111,8277.92,1.3782,1.01473,1.05518,0.53939,0.40826,0.43199,0.26238,1.33693,1.00167,1.05269,0.0072775,0.0072775,0.0072775
112,8352.39,1.37543,1.01075,1.0547,0.5402,0.41024,0.43286,0.26322,1.33671,1.00099,1.05236,0.00725275,0.00725275,0.00725275
113,8426.5,1.37317,1.00689,1.05163,0.53977,0.4088,0.4332,0.26339,1.33617,1.00014,1.0521,0.007228,0.007228,0.007228
114,8501.31,1.37588,1.01302,1.05303,0.53892,0.4117,0.43424,0.26392,1.33564,0.99851,1.05126,0.00720325,0.00720325,0.00720325
115,8576.2,1.37397,1.00589,1.05334,0.53984,0.41282,0.43422,0.26408,1.33455,0.99785,1.05072,0.0071785,0.0071785,0.0071785
116,8650.63,1.37432,1.0044,1.05255,0.54103,0.41407,0.43481,0.26444,1.33389,0.997,1.0503,0.00715375,0.00715375,0.00715375
117,8725.55,1.3722,1.00353,1.04778,0.53947,0.41473,0.4354,0.26462,1.33318,0.99633,1.04965,0.007129,0.007129,0.007129
118,8800.76,1.37128,1.00355,1.04784,0.53464,0.41726,0.43481,0.2648,1.33259,0.99574,1.0491,0.00710425,0.00710425,0.00710425
119,8876.19,1.37252,1.00484,1.04867,0.53409,0.4179,0.43517,0.26496,1.33226,0.99502,1.04869,0.0070795,0.0070795,0.0070795
120,8950.86,1.36768,0.99937,1.04729,0.52998,0.41907,0.4353,0.26524,1.33174,0.99458,1.04843,0.00705475,0.00705475,0.00705475
121,9025.74,1.36698,0.99954,1.04445,0.52978,0.41878,0.4353,0.26514,1.33138,0.99436,1.0481,0.00703,0.00703,0.00703
122,9100,1.36384,0.99573,1.04482,0.5304,0.41853,0.43604,0.2654,1.33115,0.99378,1.04768,0.00700525,0.00700525,0.00700525
123,9174.3,1.36663,0.99788,1.04576,0.53176,0.418,0.43622,0.26546,1.33078,0.99365,1.04722,0.0069805,0.0069805,0.0069805
124,9248.56,1.36361,0.9919,1.04698,0.53018,0.4174,0.43616,0.26562,1.33059,0.99339,1.04675,0.00695575,0.00695575,0.00695575
125,9323.64,1.36773,0.99494,1.04417,0.53242,0.41789,0.43597,0.26561,1.33046,0.99293,1.04624,0.006931,0.006931,0.006931
126,9397.98,1.36232,0.99171,1.04447,0.52953,0.41996,0.43603,0.26585,1.33025,0.99315,1.04593,0.00690625,0.00690625,0.00690625
127,9472.8,1.36198,0.9919,1.04192,0.52888,0.41874,0.43607,0.26614,1.33002,0.99297,1.04563,0.0068815,0.0068815,0.0068815
128,9547.49,1.35663,0.98819,1.03913,0.53361,0.41887,0.43616,0.26605,1.33015,0.99324,1.04525,0.00685675,0.00685675,0.00685675
129,9621.45,1.36074,0.99018,1.04027,0.52895,0.42004,0.43584,0.26598,1.33,0.99261,1.04501,0.006832,0.006832,0.006832
130,9696.75,1.36218,0.99127,1.04006,0.53159,0.41913,0.43645,0.26622,1.33017,0.99218,1.04471,0.00680725,0.00680725,0.00680725
131,9771.37,1.35639,0.98061,1.03647,0.531,0.41855,0.4366,0.26636,1.32983,0.99131,1.04423,0.0067825,0.0067825,0.0067825
132,9845.96,1.3542,0.98201,1.03778,0.53168,0.41952,0.4368,0.26629,1.32973,0.99114,1.04387,0.00675775,0.00675775,0.00675775
133,9919.98,1.35541,0.98269,1.04009,0.52886,0.42059,0.4374,0.26658,1.32943,0.99063,1.04356,0.006733,0.006733,0.006733
134,9994.76,1.35397,0.97899,1.03469,0.52661,0.42138,0.43719,0.2664,1.32966,0.99048,1.04326,0.00670825,0.00670825,0.00670825
135,10069,1.34901,0.97751,1.03691,0.52692,0.42004,0.43754,0.26654,1.32963,0.9903,1.04292,0.0066835,0.0066835,0.0066835
136,10143.9,1.35942,0.98365,1.03573,0.52971,0.41916,0.43771,0.26656,1.32949,0.98988,1.04258,0.00665875,0.00665875,0.00665875
137,10218.6,1.35237,0.97539,1.03395,0.52721,0.4205,0.43781,0.26666,1.32936,0.98982,1.04237,0.006634,0.006634,0.006634
138,10293.5,1.35367,0.97363,1.0349,0.53131,0.41764,0.43846,0.2668,1.32934,0.98932,1.04226,0.00660925,0.00660925,0.00660925
139,10368.2,1.34945,0.97287,1.03353,0.53252,0.41647,0.43824,0.26645,1.32935,0.98904,1.04186,0.0065845,0.0065845,0.0065845
140,10442.5,1.35203,0.97496,1.03286,0.53461,0.41487,0.43844,0.2666,1.32952,0.98832,1.04164,0.00655975,0.00655975,0.00655975
141,10516.3,1.35121,0.97661,1.03344,0.53432,0.41475,0.43854,0.26688,1.32933,0.98806,1.04136,0.006535,0.006535,0.006535
142,10590.9,1.35273,0.9732,1.03077,0.53932,0.41188,0.43814,0.26633,1.3293,0.98811,1.04117,0.00651025,0.00651025,0.00651025
143,10665,1.33962,0.964,1.02697,0.54025,0.4116,0.43785,0.26627,1.32935,0.98794,1.04094,0.0064855,0.0064855,0.0064855
144,10739.8,1.34288,0.96671,1.03004,0.53835,0.41346,0.43809,0.26653,1.32923,0.98754,1.04061,0.00646075,0.00646075,0.00646075
145,10814.8,1.34877,0.97027,1.02875,0.54034,0.41232,0.43816,0.26673,1.32902,0.98715,1.04042,0.006436,0.006436,0.006436
146,10888.8,1.34144,0.96483,1.02865,0.5421,0.41179,0.43839,0.26661,1.32886,0.98685,1.04017,0.00641125,0.00641125,0.00641125
147,10962.9,1.34991,0.96807,1.02939,0.54312,0.41243,0.43836,0.26676,1.32862,0.98666,1.03981,0.0063865,0.0063865,0.0063865
148,11037.6,1.34895,0.97142,1.03256,0.54418,0.4122,0.43873,0.26696,1.32859,0.98629,1.03958,0.00636175,0.00636175,0.00636175
149,11112.2,1.34612,0.9652,1.02825,0.54195,0.41438,0.43862,0.26712,1.32836,0.98627,1.03929,0.006337,0.006337,0.006337
150,11186.5,1.34632,0.96587,1.02834,0.54276,0.41478,0.43892,0.26725,1.3278,0.98624,1.03889,0.00631225,0.00631225,0.00631225
151,11261,1.34366,0.96138,1.02579,0.54093,0.41374,0.43919,0.26756,1.32719,0.98567,1.03851,0.0062875,0.0062875,0.0062875
152,11335.6,1.34577,0.96245,1.02575,0.54064,0.41352,0.43928,0.2676,1.32733,0.98518,1.0382,0.00626275,0.00626275,0.00626275
153,11409.7,1.33647,0.95567,1.0234,0.54173,0.41377,0.43964,0.26769,1.32688,0.98462,1.03786,0.006238,0.006238,0.006238
154,11483.9,1.3351,0.95644,1.02604,0.54158,0.41346,0.43981,0.26783,1.32665,0.98445,1.03755,0.00621325,0.00621325,0.00621325
155,11558,1.34044,0.95864,1.02218,0.5395,0.41448,0.43991,0.26775,1.32647,0.98419,1.03725,0.0061885,0.0061885,0.0061885
156,11633.1,1.3354,0.95763,1.0255,0.53626,0.41635,0.44044,0.26792,1.32636,0.98421,1.03705,0.00616375,0.00616375,0.00616375
157,11707.7,1.33488,0.95188,1.02274,0.53665,0.41745,0.44091,0.26809,1.32618,0.98378,1.03673,0.006139,0.006139,0.006139
158,11782.3,1.33567,0.95323,1.02195,0.53847,0.41564,0.44094,0.26803,1.32603,0.98364,1.03651,0.00611425,0.00611425,0.00611425
159,11857,1.34049,0.9561,1.02437,0.54109,0.41487,0.44109,0.26813,1.32596,0.98331,1.03638,0.0060895,0.0060895,0.0060895
160,11931.8,1.33218,0.9483,1.01924,0.5418,0.41519,0.44138,0.26833,1.32592,0.98312,1.03617,0.00606475,0.00606475,0.00606475
161,12005.8,1.33131,0.94999,1.02133,0.54144,0.41478,0.44142,0.26844,1.32575,0.98275,1.03591,0.00604,0.00604,0.00604
162,12080.1,1.33072,0.95076,1.01858,0.54443,0.41439,0.44184,0.26863,1.32577,0.98271,1.03573,0.00601525,0.00601525,0.00601525
163,12154.6,1.33133,0.94563,1.018,0.542,0.41473,0.44192,0.26869,1.32566,0.9825,1.03551,0.0059905,0.0059905,0.0059905
164,12228.5,1.33437,0.94777,1.01929,0.54362,0.4136,0.44186,0.26848,1.32554,0.9824,1.03531,0.00596575,0.00596575,0.00596575
165,12302.9,1.32612,0.94191,1.01569,0.54661,0.41159,0.44197,0.26877,1.32533,0.98199,1.03498,0.005941,0.005941,0.005941
166,12376.9,1.32932,0.94328,1.01772,0.54341,0.41329,0.44188,0.26862,1.32535,0.9818,1.03486,0.00591625,0.00591625,0.00591625
167,12451.2,1.33358,0.94532,1.01804,0.54455,0.41394,0.44242,0.26888,1.32502,0.98153,1.03445,0.0058915,0.0058915,0.0058915
168,12525,1.33131,0.94282,1.01644,0.54465,0.41381,0.44234,0.26898,1.32518,0.98148,1.03436,0.00586675,0.00586675,0.00586675
169,12599,1.32416,0.93633,1.01367,0.54582,0.41427,0.44245,0.26907,1.32504,0.9813,1.03403,0.005842,0.005842,0.005842
170,12673.2,1.33198,0.94299,1.01433,0.54738,0.41299,0.44249,0.26897,1.32504,0.9813,1.03379,0.00581725,0.00581725,0.00581725
171,12747.9,1.32168,0.93167,1.01296,0.54472,0.41508,0.44242,0.26915,1.32502,0.98116,1.03361,0.0057925,0.0057925,0.0057925
172,12822.8,1.32448,0.93438,1.01476,0.54666,0.41446,0.44242,0.2691,1.32468,0.98103,1.03333,0.00576775,0.00576775,0.00576775
173,12897.2,1.32291,0.93596,1.01523,0.54627,0.4151,0.4425,0.26906,1.32445,0.98097,1.03313,0.005743,0.005743,0.005743
174,12972,1.32819,0.93401,1.01323,0.54595,0.41503,0.44241,0.2691,1.3246,0.98082,1.03299,0.00571825,0.00571825,0.00571825
175,13047,1.32301,0.9322,1.01148,0.5454,0.4147,0.44254,0.26925,1.32466,0.98083,1.03293,0.0056935,0.0056935,0.0056935
176,13121.6,1.32076,0.93136,1.01211,0.54232,0.41615,0.44252,0.26926,1.32469,0.98077,1.03276,0.00566875,0.00566875,0.00566875
177,13195.9,1.3236,0.93438,1.01343,0.54263,0.41637,0.44244,0.26935,1.32457,0.98067,1.03258,0.005644,0.005644,0.005644
178,13269.9,1.31568,0.92827,1.00912,0.54438,0.41574,0.44292,0.26961,1.32467,0.98059,1.03241,0.00561925,0.00561925,0.00561925
179,13344.4,1.32905,0.93339,1.0127,0.54318,0.41624,0.44245,0.26934,1.32464,0.98048,1.03234,0.0055945,0.0055945,0.0055945
180,13418.5,1.32089,0.9285,1.00974,0.54519,0.41518,0.44249,0.26933,1.32456,0.98073,1.03218,0.00556975,0.00556975,0.00556975
181,13492.8,1.31884,0.92556,1.0116,0.54594,0.41546,0.44281,0.2694,1.3245,0.98076,1.032,0.005545,0.005545,0.005545
182,13567.5,1.31697,0.92743,1.01202,0.54626,0.41517,0.44296,0.26955,1.32429,0.98059,1.03179,0.00552025,0.00552025,0.00552025
183,13641.8,1.31788,0.92583,1.00867,0.54485,0.41555,0.44292,0.26945,1.32429,0.98039,1.0316,0.0054955,0.0054955,0.0054955
184,13715.5,1.31843,0.92618,1.00949,0.54405,0.41538,0.44275,0.2695,1.32433,0.98041,1.03143,0.00547075,0.00547075,0.00547075
