epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
73,5075.45,1.42428,1.08328,1.07758,0.50481,0.39466,0.41071,0.24717,1.355,1.04133,1.06214,0.008218,0.008218,0.008218
74,5143.91,1.42444,1.08392,1.07305,0.50959,0.39445,0.41332,0.24964,1.35432,1.03769,1.06146,0.00819325,0.00819325,0.00819325
75,5213.44,1.41809,1.07825,1.06784,0.50816,0.39919,0.41477,0.25068,1.35271,1.03465,1.06028,0.0081685,0.0081685,0.0081685
76,5283.62,1.41789,1.07512,1.0687,0.50469,0.40199,0.41534,0.25059,1.35123,1.03307,1.05976,0.00814375,0.00814375,0.00814375
77,5352.23,1.41955,1.07742,1.07012,0.51236,0.40272,0.41593,0.25116,1.35185,1.03322,1.05883,0.008119,0.008119,0.008119
78,5420.73,1.41837,1.07394,1.07076,0.50691,0.40048,0.41502,0.25049,1.35195,1.03318,1.05809,0.00809425,0.00809425,0.00809425
79,5489.21,1.41491,1.06991,1.07015,0.5038,0.40195,0.41668,0.25182,1.35007,1.03164,1.05682,0.0080695,0.0080695,0.0080695
80,5558.74,1.41624,1.07008,1.06591,0.49875,0.40726,0.41498,0.25049,1.3483,1.02979,1.05585,0.00804475,0.00804475,0.00804475
81,5628.51,1.417,1.06788,1.06567,0.50383,0.40416,0.41585,0.2512,1.34817,1.02863,1.05505,0.00802,0.00802,0.00802
82,5697.32,1.41177,1.06472,1.06504,0.50501,0.40633,0.41475,0.25101,1.34911,1.02804,1.0551,0.00799525,0.00799525,0.00799525
83,5765.84,1.41147,1.06089,1.0632,0.50789,0.40444,0.41693,0.25194,1.34902,1.02608,1.05447,0.0079705,0.0079705,0.0079705
84,5835.27,1.41247,1.06881,1.0625,0.51113,0.40426,0.41868,0.25248,1.34529,1.02227,1.05249,0.00794575,0.00794575,0.00794575
85,5904.88,1.40772,1.05712,1.06174,0.50993,0.4054,0.41788,0.2531,1.34631,1.02324,1.05207,0.007921,0.007921,0.007921
86,5974.08,1.4119,1.0587,1.06267,0.51351,0.40509,0.41833,0.25349,1.34417,1.02228,1.05068,0.00789625,0.00789625,0.00789625
87,6043.08,1.39831,1.05072,1.05853,0.51821,0.40612,0.41996,0.25432,1.34398,1.02021,1.0504,0.0078715,0.0078715,0.0078715
88,6111.9,1.40509,1.05596,1.06035,0.5159,0.40984,0.42213,0.25519,1.3435,1.01877,1.04983,0.00784675,0.00784675,0.00784675
89,6181.06,1.40819,1.05623,1.05782,0.51474,0.41221,0.42287,0.25568,1.3421,1.01695,1.04897,0.007822,0.007822,0.007822
90,6249.93,1.39579,1.0476,1.05574,0.51471,0.41286,0.42355,0.25603,1.34239,1.01633,1.04838,0.00779725,0.00779725,0.00779725
91,6318.5,1.39784,1.04773,1.05543,0.50765,0.41498,0.42402,0.25586,1.34108,1.01539,1.04724,0.0077725,0.0077725,0.0077725
92,6387.14,1.39891,1.04501,1.05579,0.51302,0.40953,0.42416,0.25592,1.34139,1.01418,1.04679,0.00774775,0.00774775,0.00774775
93,6456.23,1.39603,1.04486,1.05323,0.50786,0.41241,0.4255,0.25682,1.33898,1.01387,1.04591,0.007723,0.007723,0.007723
94,6525.75,1.397,1.04119,1.05114,0.50837,0.41412,0.42585,0.2577,1.3385,1.01363,1.04504,0.00769825,0.00769825,0.00769825
95,6594.13,1.39282,1.03891,1.05141,0.50481,0.41809,0.42549,0.25786,1.33963,1.0132,1.04492,0.0076735,0.0076735,0.0076735
96,6663.1,1.39597,1.04232,1.05408,0.51868,0.40936,0.42632,0.25884,1.33778,1.01221,1.04334,0.00764875,0.00764875,0.00764875
97,6731.23,1.39366,1.03882,1.04656,0.52226,0.40917,0.42773,0.25936,1.33605,1.01082,1.04278,0.007624,0.007624,0.007624
98,6800.39,1.39655,1.03619,1.0494,0.52363,0.41036,0.42831,0.26008,1.33614,1.01056,1.04239,0.00759925,0.00759925,0.00759925
99,6869.34,1.39462,1.03628,1.04815,0.52987,0.40836,0.4292,0.26061,1.33468,1.00944,1.04165,0.0075745,0.0075745,0.0075745
100,6937.85,1.38423,1.0264,1.0448,0.52404,0.41298,0.42862,0.26038,1.33418,1.00916,1.0412,0.00754975,0.00754975,0.00754975
101,7006.98,1.39014,1.029,1.04513,0.5186,0.41374,0.42877,0.26048,1.33417,1.00853,1.04064,0.007525,0.007525,0.007525
102,7075.57,1.38899,1.02982,1.04459,0.51701,0.41588,0.42909,0.26085,1.3335,1.00636,1.03949,0.00750025,0.00750025,0.00750025
